StudyInstanceUID,Slice,ImageHeight,ImageWidth,SliceThickness,ImagePositionPatient_x,ImagePositionPatient_y,ImagePositionPatient_z,C1,C2,C3,C4,C5,C6,C7,SliceRatio
1.2.826.0.1.3680043.10633,216,512,512,1.0,-68.0,98.0,206.599976,0,0,1,1,0,0,0,0.5034965034965035
1.2.826.0.1.3680043.10633,217,512,512,1.0,-68.0,98.0,206.099976,0,0,1,1,0,0,0,0.5058275058275058
1.2.826.0.1.3680043.10633,218,512,512,1.0,-68.0,98.0,205.599976,0,0,1,1,0,0,0,0.5081585081585082
1.2.826.0.1.3680043.10633,219,512,512,1.0,-68.0,98.0,205.099976,0,0,1,1,0,0,0,0.5104895104895105
1.2.826.0.1.3680043.10633,220,512,512,1.0,-68.0,98.0,204.599976,0,0,1,1,0,0,0,0.5128205128205128
1.2.826.0.1.3680043.10633,221,512,512,1.0,-68.0,98.0,204.099976,0,0,1,1,0,0,0,0.5151515151515151
1.2.826.0.1.3680043.10633,222,512,512,1.0,-68.0,98.0,203.599976,0,0,1,1,0,0,0,0.5174825174825175
1.2.826.0.1.3680043.10633,223,512,512,1.0,-68.0,98.0,203.099976,0,0,1,1,0,0,0,0.5198135198135199
1.2.826.0.1.3680043.10633,224,512,512,1.0,-68.0,98.0,202.599976,0,0,1,1,0,0,0,0.5221445221445221
1.2.826.0.1.3680043.10633,225,512,512,1.0,-68.0,98.0,202.099976,0,0,1,1,0,0,0,0.5244755244755245
1.2.826.0.1.3680043.10633,226,512,512,1.0,-68.0,98.0,201.599976,0,0,1,1,0,0,0,0.5268065268065268
1.2.826.0.1.3680043.10633,227,512,512,1.0,-68.0,98.0,201.099976,0,0,1,1,0,0,0,0.5291375291375291
1.2.826.0.1.3680043.10633,228,512,512,1.0,-68.0,98.0,200.599976,0,0,1,1,0,0,0,0.5314685314685315
1.2.826.0.1.3680043.10633,229,512,512,1.0,-68.0,98.0,200.099976,0,0,0,1,0,0,0,0.5337995337995338
1.2.826.0.1.3680043.10633,230,512,512,1.0,-68.0,98.0,199.599976,0,0,0,1,0,0,0,0.5361305361305362
1.2.826.0.1.3680043.10633,231,512,512,1.0,-68.0,98.0,199.099976,0,0,0,1,0,0,0,0.5384615384615384
1.2.826.0.1.3680043.10633,232,512,512,1.0,-68.0,98.0,198.599976,0,0,0,1,1,0,0,0.5407925407925408
1.2.826.0.1.3680043.10633,233,512,512,1.0,-68.0,98.0,198.099976,0,0,0,1,1,0,0,0.5431235431235432
1.2.826.0.1.3680043.10633,234,512,512,1.0,-68.0,98.0,197.599976,0,0,0,1,1,0,0,0.5454545454545454
1.2.826.0.1.3680043.10633,235,512,512,1.0,-68.0,98.0,197.099976,0,0,0,1,1,0,0,0.5477855477855478
1.2.826.0.1.3680043.10633,236,512,512,1.0,-68.0,98.0,196.599976,0,0,0,1,1,0,0,0.5501165501165501
1.2.826.0.1.3680043.10633,237,512,512,1.0,-68.0,98.0,196.099976,0,0,0,1,1,0,0,0.5524475524475524
1.2.826.0.1.3680043.10633,238,512,512,1.0,-68.0,98.0,195.599976,0,0,0,1,1,0,0,0.5547785547785548
1.2.826.0.1.3680043.10633,239,512,512,1.0,-68.0,98.0,195.099976,0,0,0,1,1,0,0,0.5571095571095571
1.2.826.0.1.3680043.10633,240,512,512,1.0,-68.0,98.0,194.599976,0,0,0,1,1,0,0,0.5594405594405595
1.2.826.0.1.3680043.10633,241,512,512,1.0,-68.0,98.0,194.099976,0,0,0,1,1,0,0,0.5617715617715617
1.2.826.0.1.3680043.10633,242,512,512,1.0,-68.0,98.0,193.599976,0,0,0,1,1,0,0,0.5641025641025641
1.2.826.0.1.3680043.10633,243,512,512,1.0,-68.0,98.0,193.099976,0,0,0,1,1,0,0,0.5664335664335665
1.2.826.0.1.3680043.10633,244,512,512,1.0,-68.0,98.0,192.599976,0,0,0,1,1,0,0,0.5687645687645687
1.2.826.0.1.3680043.10633,245,512,512,1.0,-68.0,98.0,192.099976,0,0,0,1,1,0,0,0.5710955710955711
1.2.826.0.1.3680043.10633,246,512,512,1.0,-68.0,98.0,191.599976,0,0,0,1,1,0,0,0.5734265734265734
1.2.826.0.1.3680043.10633,247,512,512,1.0,-68.0,98.0,191.099976,0,0,0,1,1,0,0,0.5757575757575758
1.2.826.0.1.3680043.10633,248,512,512,1.0,-68.0,98.0,190.599976,0,0,0,1,1,0,0,0.578088578088578
1.2.826.0.1.3680043.10633,249,512,512,1.0,-68.0,98.0,190.099976,0,0,0,1,1,0,0,0.5804195804195804
1.2.826.0.1.3680043.10633,250,512,512,1.0,-68.0,98.0,189.599976,0,0,0,1,1,0,0,0.5827505827505828
1.2.826.0.1.3680043.10633,251,512,512,1.0,-68.0,98.0,189.099976,0,0,0,1,1,0,0,0.585081585081585
1.2.826.0.1.3680043.10633,252,512,512,1.0,-68.0,98.0,188.599976,0,0,0,1,1,0,0,0.5874125874125874
1.2.826.0.1.3680043.10633,253,512,512,1.0,-68.0,98.0,188.099976,0,0,0,1,1,0,0,0.5897435897435898
1.2.826.0.1.3680043.10633,254,512,512,1.0,-68.0,98.0,187.599976,0,0,0,1,1,1,0,0.5920745920745921
1.2.826.0.1.3680043.10633,255,512,512,1.0,-68.0,98.0,187.099976,0,0,0,1,1,1,0,0.5944055944055944
1.2.826.0.1.3680043.10633,256,512,512,1.0,-68.0,98.0,186.599976,0,0,0,1,1,1,0,0.5967365967365967
1.2.826.0.1.3680043.10633,257,512,512,1.0,-68.0,98.0,186.099976,0,0,0,0,1,1,0,0.5990675990675991
1.2.826.0.1.3680043.10633,258,512,512,1.0,-68.0,98.0,185.599976,0,0,0,0,1,1,0,0.6013986013986014
1.2.826.0.1.3680043.10633,259,512,512,1.0,-68.0,98.0,185.099976,0,0,0,0,1,1,0,0.6037296037296037
1.2.826.0.1.3680043.10633,260,512,512,1.0,-68.0,98.0,184.599976,0,0,0,0,1,1,0,0.6060606060606061
1.2.826.0.1.3680043.10633,261,512,512,1.0,-68.0,98.0,184.099976,0,0,0,0,1,1,0,0.6083916083916084
1.2.826.0.1.3680043.10633,262,512,512,1.0,-68.0,98.0,183.599976,0,0,0,0,1,1,0,0.6107226107226107
1.2.826.0.1.3680043.10633,263,512,512,1.0,-68.0,98.0,183.099976,0,0,0,0,1,1,0,0.6130536130536131
1.2.826.0.1.3680043.10633,264,512,512,1.0,-68.0,98.0,182.599976,0,0,0,0,1,1,0,0.6153846153846154
1.2.826.0.1.3680043.10633,265,512,512,1.0,-68.0,98.0,182.099976,0,0,0,0,1,1,0,0.6177156177156177
1.2.826.0.1.3680043.10633,266,512,512,1.0,-68.0,98.0,181.599976,0,0,0,0,1,1,0,0.62004662004662
1.2.826.0.1.3680043.10633,267,512,512,1.0,-68.0,98.0,181.099976,0,0,0,0,1,1,0,0.6223776223776224
1.2.826.0.1.3680043.10633,268,512,512,1.0,-68.0,98.0,180.599976,0,0,0,0,1,1,0,0.6247086247086248
1.2.826.0.1.3680043.10633,269,512,512,1.0,-68.0,98.0,180.099976,0,0,0,0,1,1,0,0.627039627039627
1.2.826.0.1.3680043.10633,270,512,512,1.0,-68.0,98.0,179.599976,0,0,0,0,1,1,0,0.6293706293706294
1.2.826.0.1.3680043.10633,271,512,512,1.0,-68.0,98.0,179.099976,0,0,0,0,1,1,0,0.6317016317016317
1.2.826.0.1.3680043.10633,272,512,512,1.0,-68.0,98.0,178.599976,0,0,0,0,1,1,0,0.634032634032634
1.2.826.0.1.3680043.10633,273,512,512,1.0,-68.0,98.0,178.099976,0,0,0,0,1,1,0,0.6363636363636364
1.2.826.0.1.3680043.10633,274,512,512,1.0,-68.0,98.0,177.599976,0,0,0,0,1,1,0,0.6386946386946387
1.2.826.0.1.3680043.10633,275,512,512,1.0,-68.0,98.0,177.099976,0,0,0,0,1,1,0,0.6410256410256411
1.2.826.0.1.3680043.10633,276,512,512,1.0,-68.0,98.0,176.599976,0,0,0,0,1,1,0,0.6433566433566433
1.2.826.0.1.3680043.10633,277,512,512,1.0,-68.0,98.0,176.099976,0,0,0,0,1,1,1,0.6456876456876457
1.2.826.0.1.3680043.10633,278,512,512,1.0,-68.0,98.0,175.599976,0,0,0,0,1,1,1,0.6480186480186481
1.2.826.0.1.3680043.10633,279,512,512,1.0,-68.0,98.0,175.099976,0,0,0,0,1,1,1,0.6503496503496503
1.2.826.0.1.3680043.10633,280,512,512,1.0,-68.0,98.0,174.599976,0,0,0,0,1,1,1,0.6526806526806527
1.2.826.0.1.3680043.10633,281,512,512,1.0,-68.0,98.0,174.099976,0,0,0,0,1,1,1,0.655011655011655
1.2.826.0.1.3680043.10633,282,512,512,1.0,-68.0,98.0,173.599976,0,0,0,0,1,1,1,0.6573426573426573
1.2.826.0.1.3680043.10633,283,512,512,1.0,-68.0,98.0,173.099976,0,0,0,0,1,1,1,0.6596736596736597
1.2.826.0.1.3680043.10633,284,512,512,1.0,-68.0,98.0,172.599976,0,0,0,0,0,1,1,0.662004662004662
1.2.826.0.1.3680043.10633,285,512,512,1.0,-68.0,98.0,172.099976,0,0,0,0,0,1,1,0.6643356643356644
1.2.826.0.1.3680043.10633,286,512,512,1.0,-68.0,98.0,171.599976,0,0,0,0,0,1,1,0.6666666666666666
1.2.826.0.1.3680043.10633,287,512,512,1.0,-68.0,98.0,171.099976,0,0,0,0,0,1,1,0.668997668997669
1.2.826.0.1.3680043.10633,288,512,512,1.0,-68.0,98.0,170.599976,0,0,0,0,0,1,1,0.6713286713286714
1.2.826.0.1.3680043.10633,289,512,512,1.0,-68.0,98.0,170.099976,0,0,0,0,0,1,1,0.6736596736596736
1.2.826.0.1.3680043.10633,290,512,512,1.0,-68.0,98.0,169.599976,0,0,0,0,0,1,1,0.675990675990676
1.2.826.0.1.3680043.10633,291,512,512,1.0,-68.0,98.0,169.099976,0,0,0,0,0,1,1,0.6783216783216783
1.2.826.0.1.3680043.10633,292,512,512,1.0,-68.0,98.0,168.599976,0,0,0,0,0,1,1,0.6806526806526807
1.2.826.0.1.3680043.10633,293,512,512,1.0,-68.0,98.0,168.099976,0,0,0,0,0,1,1,0.682983682983683
1.2.826.0.1.3680043.10633,294,512,512,1.0,-68.0,98.0,167.599976,0,0,0,0,0,1,1,0.6853146853146853
1.2.826.0.1.3680043.10633,295,512,512,1.0,-68.0,98.0,167.099976,0,0,0,0,0,1,1,0.6876456876456877
1.2.826.0.1.3680043.10633,296,512,512,1.0,-68.0,98.0,166.599976,0,0,0,0,0,1,1,0.6899766899766899
1.2.826.0.1.3680043.10633,297,512,512,1.0,-68.0,98.0,166.099976,0,0,0,0,0,1,1,0.6923076923076923
1.2.826.0.1.3680043.10633,298,512,512,1.0,-68.0,98.0,165.599976,0,0,0,0,0,1,1,0.6946386946386947
1.2.826.0.1.3680043.10633,299,512,512,1.0,-68.0,98.0,165.099976,0,0,0,0,0,1,1,0.696969696969697
1.2.826.0.1.3680043.10633,300,512,512,1.0,-68.0,98.0,164.599976,0,0,0,0,0,1,1,0.6993006993006993
1.2.826.0.1.3680043.10633,301,512,512,1.0,-68.0,98.0,164.099976,0,0,0,0,0,1,1,0.7016317016317016
1.2.826.0.1.3680043.10633,302,512,512,1.0,-68.0,98.0,163.599976,0,0,0,0,0,1,1,0.703962703962704
1.2.826.0.1.3680043.10633,303,512,512,1.0,-68.0,98.0,163.099976,0,0,0,0,0,1,1,0.7062937062937062
1.2.826.0.1.3680043.10633,304,512,512,1.0,-68.0,98.0,162.599976,0,0,0,0,0,0,1,0.7086247086247086
1.2.826.0.1.3680043.10633,305,512,512,1.0,-68.0,98.0,162.099976,0,0,0,0,0,0,1,0.710955710955711
1.2.826.0.1.3680043.10633,306,512,512,1.0,-68.0,98.0,161.599976,0,0,0,0,0,0,1,0.7132867132867133
1.2.826.0.1.3680043.10633,307,512,512,1.0,-68.0,98.0,161.099976,0,0,0,0,0,0,1,0.7156177156177156
1.2.826.0.1.3680043.10633,308,512,512,1.0,-68.0,98.0,160.599976,0,0,0,0,0,0,1,0.717948717948718
1.2.826.0.1.3680043.10633,309,512,512,1.0,-68.0,98.0,160.099976,0,0,0,0,0,0,1,0.7202797202797203
1.2.826.0.1.3680043.10633,310,512,512,1.0,-68.0,98.0,159.599976,0,0,0,0,0,0,1,0.7226107226107226
1.2.826.0.1.3680043.10633,311,512,512,1.0,-68.0,98.0,159.099976,0,0,0,0,0,0,1,0.7249417249417249
1.2.826.0.1.3680043.10633,312,512,512,1.0,-68.0,98.0,158.599976,0,0,0,0,0,0,1,0.7272727272727273
1.2.826.0.1.3680043.10633,313,512,512,1.0,-68.0,98.0,158.099976,0,0,0,0,0,0,1,0.7296037296037297
1.2.826.0.1.3680043.10633,314,512,512,1.0,-68.0,98.0,157.599976,0,0,0,0,0,0,1,0.7319347319347319
1.2.826.0.1.3680043.10633,315,512,512,1.0,-68.0,98.0,157.099976,0,0,0,0,0,0,1,0.7342657342657343
1.2.826.0.1.3680043.10633,316,512,512,1.0,-68.0,98.0,156.599976,0,0,0,0,0,0,1,0.7365967365967366
1.2.826.0.1.3680043.10633,317,512,512,1.0,-68.0,98.0,156.099976,0,0,0,0,0,0,1,0.7389277389277389
1.2.826.0.1.3680043.10633,318,512,512,1.0,-68.0,98.0,155.599976,0,0,0,0,0,0,1,0.7412587412587412
1.2.826.0.1.3680043.10633,319,512,512,1.0,-68.0,98.0,155.099976,0,0,0,0,0,0,1,0.7435897435897436
1.2.826.0.1.3680043.10633,320,512,512,1.0,-68.0,98.0,154.599976,0,0,0,0,0,0,1,0.745920745920746
1.2.826.0.1.3680043.10633,321,512,512,1.0,-68.0,98.0,154.099976,0,0,0,0,0,0,1,0.7482517482517482
1.2.826.0.1.3680043.10633,322,512,512,1.0,-68.0,98.0,153.599976,0,0,0,0,0,0,1,0.7505827505827506
1.2.826.0.1.3680043.10633,323,512,512,1.0,-68.0,98.0,153.099976,0,0,0,0,0,0,1,0.752913752913753
1.2.826.0.1.3680043.10633,324,512,512,1.0,-68.0,98.0,152.599976,0,0,0,0,0,0,1,0.7552447552447552
1.2.826.0.1.3680043.10633,325,512,512,1.0,-68.0,98.0,152.099976,0,0,0,0,0,0,1,0.7575757575757576
1.2.826.0.1.3680043.10633,326,512,512,1.0,-68.0,98.0,151.599976,0,0,0,0,0,0,1,0.7599067599067599
1.2.826.0.1.3680043.10633,327,512,512,1.0,-68.0,98.0,151.099976,0,0,0,0,0,0,1,0.7622377622377622
1.2.826.0.1.3680043.10633,328,512,512,1.0,-68.0,98.0,150.599976,0,0,0,0,0,0,1,0.7645687645687645
1.2.826.0.1.3680043.10633,329,512,512,1.0,-68.0,98.0,150.099976,0,0,0,0,0,0,1,0.7668997668997669
1.2.826.0.1.3680043.10633,330,512,512,1.0,-68.0,98.0,149.599976,0,0,0,0,0,0,1,0.7692307692307693
1.2.826.0.1.3680043.10633,331,512,512,1.0,-68.0,98.0,149.099976,0,0,0,0,0,0,1,0.7715617715617715
1.2.826.0.1.3680043.10633,332,512,512,1.0,-68.0,98.0,148.599976,0,0,0,0,0,0,1,0.7738927738927739
1.2.826.0.1.3680043.10633,333,512,512,1.0,-68.0,98.0,148.099976,0,0,0,0,0,0,1,0.7762237762237763
1.2.826.0.1.3680043.10633,334,512,512,1.0,-68.0,98.0,147.599976,0,0,0,0,0,0,0,0.7785547785547785
1.2.826.0.1.3680043.10633,335,512,512,1.0,-68.0,98.0,147.099976,0,0,0,0,0,0,0,0.7808857808857809
1.2.826.0.1.3680043.10633,336,512,512,1.0,-68.0,98.0,146.599976,0,0,0,0,0,0,0,0.7832167832167832
1.2.826.0.1.3680043.10633,337,512,512,1.0,-68.0,98.0,146.099976,0,0,0,0,0,0,0,0.7855477855477856
1.2.826.0.1.3680043.10633,338,512,512,1.0,-68.0,98.0,145.599976,0,0,0,0,0,0,0,0.7878787878787878
1.2.826.0.1.3680043.10633,339,512,512,1.0,-68.0,98.0,145.099976,0,0,0,0,0,0,0,0.7902097902097902
1.2.826.0.1.3680043.10633,340,512,512,1.0,-68.0,98.0,144.599976,0,0,0,0,0,0,0,0.7925407925407926
1.2.826.0.1.3680043.10633,341,512,512,1.0,-68.0,98.0,144.099976,0,0,0,0,0,0,0,0.7948717948717948
1.2.826.0.1.3680043.10633,342,512,512,1.0,-68.0,98.0,143.599976,0,0,0,0,0,0,0,0.7972027972027972
1.2.826.0.1.3680043.10633,343,512,512,1.0,-68.0,98.0,143.099976,0,0,0,0,0,0,0,0.7995337995337995
1.2.826.0.1.3680043.10633,344,512,512,1.0,-68.0,98.0,142.599976,0,0,0,0,0,0,0,0.8018648018648019
1.2.826.0.1.3680043.10633,345,512,512,1.0,-68.0,98.0,142.099976,0,0,0,0,0,0,0,0.8041958041958042
1.2.826.0.1.3680043.10633,346,512,512,1.0,-68.0,98.0,141.599976,0,0,0,0,0,0,0,0.8065268065268065
1.2.826.0.1.3680043.10633,347,512,512,1.0,-68.0,98.0,141.099976,0,0,0,0,0,0,0,0.8088578088578089
1.2.826.0.1.3680043.10633,348,512,512,1.0,-68.0,98.0,140.599976,0,0,0,0,0,0,0,0.8111888111888111
1.2.826.0.1.3680043.10633,349,512,512,1.0,-68.0,98.0,140.099976,0,0,0,0,0,0,0,0.8135198135198135
1.2.826.0.1.3680043.10633,350,512,512,1.0,-68.0,98.0,139.599976,0,0,0,0,0,0,0,0.8158508158508159
1.2.826.0.1.3680043.10633,351,512,512,1.0,-68.0,98.0,139.099976,0,0,0,0,0,0,0,0.8181818181818182
1.2.826.0.1.3680043.10633,352,512,512,1.0,-68.0,98.0,138.599976,0,0,0,0,0,0,0,0.8205128205128205
1.2.826.0.1.3680043.10633,353,512,512,1.0,-68.0,98.0,138.099976,0,0,0,0,0,0,0,0.8228438228438228
1.2.826.0.1.3680043.10633,354,512,512,1.0,-68.0,98.0,137.599976,0,0,0,0,0,0,0,0.8251748251748252
1.2.826.0.1.3680043.10633,355,512,512,1.0,-68.0,98.0,137.099976,0,0,0,0,0,0,0,0.8275058275058275
1.2.826.0.1.3680043.10633,356,512,512,1.0,-68.0,98.0,136.599976,0,0,0,0,0,0,0,0.8298368298368298
1.2.826.0.1.3680043.10633,357,512,512,1.0,-68.0,98.0,136.099976,0,0,0,0,0,0,0,0.8321678321678322
1.2.826.0.1.3680043.10633,358,512,512,1.0,-68.0,98.0,135.599976,0,0,0,0,0,0,0,0.8344988344988346
1.2.826.0.1.3680043.10633,359,512,512,1.0,-68.0,98.0,135.099976,0,0,0,0,0,0,0,0.8368298368298368
1.2.826.0.1.3680043.10633,360,512,512,1.0,-68.0,98.0,134.599976,0,0,0,0,0,0,0,0.8391608391608392
1.2.826.0.1.3680043.10633,361,512,512,1.0,-68.0,98.0,134.099976,0,0,0,0,0,0,0,0.8414918414918415
1.2.826.0.1.3680043.10633,362,512,512,1.0,-68.0,98.0,133.599976,0,0,0,0,0,0,0,0.8438228438228438
1.2.826.0.1.3680043.10633,363,512,512,1.0,-68.0,98.0,133.099976,0,0,0,0,0,0,0,0.8461538461538461
1.2.826.0.1.3680043.10633,364,512,512,1.0,-68.0,98.0,132.599976,0,0,0,0,0,0,0,0.8484848484848485
1.2.826.0.1.3680043.10633,365,512,512,1.0,-68.0,98.0,132.099976,0,0,0,0,0,0,0,0.8508158508158508
1.2.826.0.1.3680043.10633,366,512,512,1.0,-68.0,98.0,131.599976,0,0,0,0,0,0,0,0.8531468531468531
1.2.826.0.1.3680043.10633,367,512,512,1.0,-68.0,98.0,131.099976,0,0,0,0,0,0,0,0.8554778554778555
1.2.826.0.1.3680043.10633,368,512,512,1.0,-68.0,98.0,130.599976,0,0,0,0,0,0,0,0.8578088578088578
1.2.826.0.1.3680043.10633,369,512,512,1.0,-68.0,98.0,130.099976,0,0,0,0,0,0,0,0.8601398601398601
1.2.826.0.1.3680043.10633,370,512,512,1.0,-68.0,98.0,129.599976,0,0,0,0,0,0,0,0.8624708624708625
1.2.826.0.1.3680043.10633,371,512,512,1.0,-68.0,98.0,129.099976,0,0,0,0,0,0,0,0.8648018648018648
1.2.826.0.1.3680043.10633,372,512,512,1.0,-68.0,98.0,128.599976,0,0,0,0,0,0,0,0.8671328671328671
1.2.826.0.1.3680043.10633,373,512,512,1.0,-68.0,98.0,128.099976,0,0,0,0,0,0,0,0.8694638694638694
1.2.826.0.1.3680043.10633,374,512,512,1.0,-68.0,98.0,127.599976,0,0,0,0,0,0,0,0.8717948717948718
1.2.826.0.1.3680043.10633,375,512,512,1.0,-68.0,98.0,127.099976,0,0,0,0,0,0,0,0.8741258741258742
1.2.826.0.1.3680043.10633,376,512,512,1.0,-68.0,98.0,126.599976,0,0,0,0,0,0,0,0.8764568764568764
1.2.826.0.1.3680043.10633,377,512,512,1.0,-68.0,98.0,126.099976,0,0,0,0,0,0,0,0.8787878787878788
1.2.826.0.1.3680043.10633,378,512,512,1.0,-68.0,98.0,125.599976,0,0,0,0,0,0,0,0.8811188811188811
1.2.826.0.1.3680043.10633,379,512,512,1.0,-68.0,98.0,125.099976,0,0,0,0,0,0,0,0.8834498834498834
1.2.826.0.1.3680043.10633,380,512,512,1.0,-68.0,98.0,124.599976,0,0,0,0,0,0,0,0.8857808857808858
1.2.826.0.1.3680043.10633,381,512,512,1.0,-68.0,98.0,124.099976,0,0,0,0,0,0,0,0.8881118881118881
1.2.826.0.1.3680043.10633,382,512,512,1.0,-68.0,98.0,123.599976,0,0,0,0,0,0,0,0.8904428904428905
1.2.826.0.1.3680043.10633,383,512,512,1.0,-68.0,98.0,123.099976,0,0,0,0,0,0,0,0.8927738927738927
1.2.826.0.1.3680043.10633,384,512,512,1.0,-68.0,98.0,122.599976,0,0,0,0,0,0,0,0.8951048951048951
1.2.826.0.1.3680043.10633,385,512,512,1.0,-68.0,98.0,122.099976,0,0,0,0,0,0,0,0.8974358974358975
1.2.826.0.1.3680043.10633,386,512,512,1.0,-68.0,98.0,121.599976,0,0,0,0,0,0,0,0.8997668997668997
1.2.826.0.1.3680043.10633,387,512,512,1.0,-68.0,98.0,121.099976,0,0,0,0,0,0,0,0.9020979020979021
1.2.826.0.1.3680043.10633,388,512,512,1.0,-68.0,98.0,120.599976,0,0,0,0,0,0,0,0.9044289044289044
1.2.826.0.1.3680043.10633,389,512,512,1.0,-68.0,98.0,120.099976,0,0,0,0,0,0,0,0.9067599067599068
1.2.826.0.1.3680043.10633,390,512,512,1.0,-68.0,98.0,119.599976,0,0,0,0,0,0,0,0.9090909090909091
1.2.826.0.1.3680043.10633,391,512,512,1.0,-68.0,98.0,119.099976,0,0,0,0,0,0,0,0.9114219114219114
1.2.826.0.1.3680043.10633,392,512,512,1.0,-68.0,98.0,118.599976,0,0,0,0,0,0,0,0.9137529137529138
1.2.826.0.1.3680043.10633,393,512,512,1.0,-68.0,98.0,118.099976,0,0,0,0,0,0,0,0.916083916083916
1.2.826.0.1.3680043.10633,394,512,512,1.0,-68.0,98.0,117.599976,0,0,0,0,0,0,0,0.9184149184149184
1.2.826.0.1.3680043.10633,395,512,512,1.0,-68.0,98.0,117.099976,0,0,0,0,0,0,0,0.9207459207459208
1.2.826.0.1.3680043.10633,396,512,512,1.0,-68.0,98.0,116.599976,0,0,0,0,0,0,0,0.9230769230769231
1.2.826.0.1.3680043.10633,397,512,512,1.0,-68.0,98.0,116.099976,0,0,0,0,0,0,0,0.9254079254079254
1.2.826.0.1.3680043.10633,398,512,512,1.0,-68.0,98.0,115.599976,0,0,0,0,0,0,0,0.9277389277389277
1.2.826.0.1.3680043.10633,399,512,512,1.0,-68.0,98.0,115.099976,0,0,0,0,0,0,0,0.9300699300699301
1.2.826.0.1.3680043.10633,400,512,512,1.0,-68.0,98.0,114.599976,0,0,0,0,0,0,0,0.9324009324009324
1.2.826.0.1.3680043.10633,401,512,512,1.0,-68.0,98.0,114.099976,0,0,0,0,0,0,0,0.9347319347319347
1.2.826.0.1.3680043.10633,402,512,512,1.0,-68.0,98.0,113.599976,0,0,0,0,0,0,0,0.9370629370629371
1.2.826.0.1.3680043.10633,403,512,512,1.0,-68.0,98.0,113.099976,0,0,0,0,0,0,0,0.9393939393939394
1.2.826.0.1.3680043.10633,404,512,512,1.0,-68.0,98.0,112.599976,0,0,0,0,0,0,0,0.9417249417249417
1.2.826.0.1.3680043.10633,405,512,512,1.0,-68.0,98.0,112.099976,0,0,0,0,0,0,0,0.9440559440559441
1.2.826.0.1.3680043.10633,406,512,512,1.0,-68.0,98.0,111.599976,0,0,0,0,0,0,0,0.9463869463869464
1.2.826.0.1.3680043.10633,407,512,512,1.0,-68.0,98.0,111.099976,0,0,0,0,0,0,0,0.9487179487179487
1.2.826.0.1.3680043.10633,408,512,512,1.0,-68.0,98.0,110.599976,0,0,0,0,0,0,0,0.951048951048951
1.2.826.0.1.3680043.10633,409,512,512,1.0,-68.0,98.0,110.099976,0,0,0,0,0,0,0,0.9533799533799534
1.2.826.0.1.3680043.10633,410,512,512,1.0,-68.0,98.0,109.599976,0,0,0,0,0,0,0,0.9557109557109557
1.2.826.0.1.3680043.10633,411,512,512,1.0,-68.0,98.0,109.099976,0,0,0,0,0,0,0,0.958041958041958
1.2.826.0.1.3680043.10633,412,512,512,1.0,-68.0,98.0,108.599976,0,0,0,0,0,0,0,0.9603729603729604
1.2.826.0.1.3680043.10633,413,512,512,1.0,-68.0,98.0,108.099976,0,0,0,0,0,0,0,0.9627039627039627
1.2.826.0.1.3680043.10633,414,512,512,1.0,-68.0,98.0,107.599976,0,0,0,0,0,0,0,0.965034965034965
1.2.826.0.1.3680043.10633,415,512,512,1.0,-68.0,98.0,107.099976,0,0,0,0,0,0,0,0.9673659673659674
1.2.826.0.1.3680043.10633,416,512,512,1.0,-68.0,98.0,106.599976,0,0,0,0,0,0,0,0.9696969696969697
1.2.826.0.1.3680043.10633,417,512,512,1.0,-68.0,98.0,106.099976,0,0,0,0,0,0,0,0.972027972027972
1.2.826.0.1.3680043.10633,418,512,512,1.0,-68.0,98.0,105.599976,0,0,0,0,0,0,0,0.9743589743589743
1.2.826.0.1.3680043.10633,419,512,512,1.0,-68.0,98.0,105.099976,0,0,0,0,0,0,0,0.9766899766899767
1.2.826.0.1.3680043.10633,420,512,512,1.0,-68.0,98.0,104.599976,0,0,0,0,0,0,0,0.9790209790209791
1.2.826.0.1.3680043.10633,421,512,512,1.0,-68.0,98.0,104.099976,0,0,0,0,0,0,0,0.9813519813519813
1.2.826.0.1.3680043.10633,422,512,512,1.0,-68.0,98.0,103.599976,0,0,0,0,0,0,0,0.9836829836829837
1.2.826.0.1.3680043.10633,423,512,512,1.0,-68.0,98.0,103.099976,0,0,0,0,0,0,0,0.986013986013986
1.2.826.0.1.3680043.10633,424,512,512,1.0,-68.0,98.0,102.599976,0,0,0,0,0,0,0,0.9883449883449883
1.2.826.0.1.3680043.10633,425,512,512,1.0,-68.0,98.0,102.099976,0,0,0,0,0,0,0,0.9906759906759907
1.2.826.0.1.3680043.10633,426,512,512,1.0,-68.0,98.0,101.599976,0,0,0,0,0,0,0,0.993006993006993
1.2.826.0.1.3680043.10633,427,512,512,1.0,-68.0,98.0,101.099976,0,0,0,0,0,0,0,0.9953379953379954
1.2.826.0.1.3680043.10633,428,512,512,1.0,-68.0,98.0,100.599976,0,0,0,0,0,0,0,0.9976689976689976
1.2.826.0.1.3680043.10633,429,512,512,1.0,-68.0,98.0,100.099976,0,0,0,0,0,0,0,1.0
1.2.826.0.1.3680043.10921,1,512,512,0.625,-67.4,-85.0,1.0,0,0,0,0,0,0,0,0.0029498525073746312
1.2.826.0.1.3680043.10921,2,512,512,0.625,-67.4,-85.0,0.375,0,0,0,0,0,0,0,0.0058997050147492625
1.2.826.0.1.3680043.10921,3,512,512,0.625,-67.4,-85.0,-0.25,0,0,0,0,0,0,0,0.008849557522123894
